symbol,time,open,high,low,close,volume,value,source_index
PLX,2025-03-26,39.77,40.16,39.67,39.82,792904,-39446.0,29
PLX,2025-03-27,39.82,39.96,39.48,39.62,792781,-209.0,29
PLX,2025-03-28,39.48,39.62,38.51,38.51,1651085,33878.0,29
PLX,2025-03-31,38.32,38.37,37.78,38.27,1020533,-26257.0,29
PLX,2025-04-01,38.56,38.99,38.41,38.99,565478,-17501.0,29
PLX,2025-04-02,39.09,39.09,38.7,38.9,350291,-8493.0,29
PLX,2025-04-03,36.96,37.93,36.19,36.19,2809610,91632.0,29
PLX,2025-04-04,33.67,34.54,33.67,34.54,4401941,48120.0,29
PLX,2025-04-08,32.37,33.77,32.17,32.17,1903706,-90503.0,29
PLX,2025-04-09,29.95,32.03,29.95,29.95,2656049,20169.0,29
PLX,2025-04-10,32.03,32.03,32.03,32.03,41725,-82118.0,29
PLX,2025-04-11,34.25,34.25,32.37,34.2,3677259,126223.0,29
PLX,2025-04-14,34.16,34.2,33.29,33.72,1582843,-72725.0,29
PLX,2025-04-15,33.38,33.62,32.51,32.51,1653667,1220.0,29
PLX,2025-04-16,32.51,33.0,31.93,31.93,1207346,-15734.0,29
PLX,2025-04-17,31.88,32.8,31.69,32.75,802357,-13709.0,29
PLX,2025-04-18,33.14,33.33,32.9,32.9,607620,-5871.0,29
PLX,2025-04-21,32.9,33.14,32.41,32.7,419464,-6654.0,29
PLX,2025-04-22,32.7,32.7,30.43,32.03,1194762,24696.0,29
PLX,2025-04-23,32.61,32.7,32.08,32.37,795307,-12245.0,29
PLX,2025-04-24,32.51,33.14,32.51,32.56,935211,5093.0,29
PLX,2025-04-25,32.61,33.33,32.56,33.14,1459331,17926.0,29
PLX,2025-04-28,33.14,33.14,32.56,32.7,608855,-29058.0,29
PLX,2025-04-29,32.7,32.9,32.7,32.8,357616,-8436.0,29
PLX,2025-05-05,32.66,32.66,32.12,32.56,658425,9933.439999999999,29
PLX,2025-05-06,32.8,33.48,32.61,32.8,1538813,30442.055000000004,29
PLX,2025-05-07,31.93,32.7,31.93,32.41,2038319,15656.224999999999,29
PLX,2025-05-08,32.12,34.64,32.12,34.54,4051672,73438.20000000001,29
PLX,2025-05-09,34.54,34.64,33.87,34.01,1596493,-85451.255,29
PLX,2025-05-12,34.01,34.54,34.01,34.35,1727294,4931.305,29
PLX,2025-05-13,34.83,34.83,34.4,34.4,1537168,-6272.764999999999,29
PLX,2025-05-14,34.54,35.08,34.45,34.54,2600945,38280.19499999999,29
PLX,2025-05-15,34.54,34.79,34.25,34.4,1230061,-49330.73999999999,29
PLX,2025-05-16,34.45,34.93,34.4,34.59,1452685,8186.399999999994,29
PLX,2025-05-19,34.54,34.59,33.91,33.96,1051912,-14891.449999999997,29
PLX,2025-05-20,33.96,34.01,33.62,33.67,848660,-7456.4000000000015,29
PLX,2025-05-21,33.82,34.45,33.72,34.16,908634,2313.2649999999994,29
PLX,2025-05-22,34.16,34.16,33.53,33.67,815488,-3480.8149999999987,29
PLX,2025-05-23,33.67,33.82,33.0,33.24,1027851,6871.384999999998,29
PLX,2025-05-26,33.14,33.67,32.27,33.58,1115699,2658.135000000002,29
PLX,2025-05-27,33.72,34.01,33.53,33.62,1035154,-1907.1900000000023,29
PLX,2025-05-28,33.91,34.93,33.91,34.35,1773284,26895.33,29
PLX,2025-05-29,34.4,34.4,33.67,33.77,1259523,-18818.72,29
PLX,2025-05-30,33.58,33.91,33.38,33.38,761689,-17723.609999999997,29
PLX,2025-06-02,33.77,34.45,33.58,34.45,1840119,38275.22,29
PLX,2025-06-03,34.59,34.69,34.45,34.49,1207580,-21622.019999999997,29
PLX,2025-06-04,34.64,35.56,34.59,34.88,2131454,34143.880000000005,29
PLX,2025-06-05,35.27,35.32,34.79,34.93,1412787,-26074.405000000006,29
PLX,2025-06-06,35.08,36.58,35.08,36.19,3678248,84920.655,29
PLX,2025-06-09,36.24,36.24,35.37,35.8,2001535,-62160.225000000006,29
PLX,2025-06-10,35.8,35.8,35.3,35.5,653163,-50646.045,29
PLX,2025-06-11,35.5,35.5,34.95,34.95,899419,8366.385000000002,29
PLX,2025-06-12,35.45,35.7,35.2,35.25,602196,-10303.635000000002,29
PLX,2025-06-13,36.1,37.7,36.1,37.7,5454716,180722.46500000003,29
PLX,2025-06-16,40.0,40.3,38.65,40.3,5742642,26774.17499999999,29
PLX,2025-06-17,40.35,40.35,38.95,39.05,2718995,-122182.93000000001,29
PLX,2025-06-18,40.0,40.2,39.0,39.0,2511539,-7510.034999999989,29
PLX,2025-06-19,39.15,39.9,38.25,39.55,2537516,178.75,29
PLX,2025-06-20,39.55,39.8,38.65,39.15,1437117,-43210.840000000004,29
PLX,2025-06-23,41.85,41.85,40.0,40.2,3038400,68099.12,29
PLX,2025-06-24,37.8,38.9,37.8,38.05,2964800,-10736.585000000006,29
PLX,2025-06-25,38.0,38.4,37.1,37.3,1860000,-43497.2,29
PLX,2025-06-26,37.3,37.7,36.85,37.05,1507600,-14027.190000000002,29
PLX,2025-06-27,37.1,37.6,36.95,37.3,573000,-34534.96,29
PLX,2025-06-30,37.3,37.5,37.0,37.25,930200,13199.675000000003,29
PLX,2025-07-01,37.25,37.25,36.9,36.9,1078100,5351.134999999995,29
PLX,2025-07-02,36.9,37.1,36.85,36.95,678300,-14842.044999999998,29
PLX,2025-07-03,37.2,37.4,37.0,37.0,781500,4025.9249999999993,29
PLX,2025-07-04,37.0,37.3,37.0,37.25,937200,5678.555000000004,29
PLX,2025-07-07,37.25,37.3,37.0,37.1,984200,1785.5099999999948,29
PLX,2025-07-08,37.1,37.35,37.1,37.3,1229900,9238.575000000004,29
PLX,2025-07-09,37.5,37.85,37.35,37.45,1348500,4823.639999999999,29
PLX,2025-07-10,37.5,38.35,37.45,37.9,1682800,13029.699999999997,29
PLX,2025-07-11,37.9,37.95,37.6,37.7,1223000,-17409.564999999995,29
PLX,2025-07-14,37.9,37.9,37.3,37.5,1239200,321.25,29
PLX,2025-07-15,37.5,37.7,37.3,37.3,1511400,10075.89,29
PLX,2025-07-16,37.3,37.5,37.05,37.25,1734200,7806.004999999997,29
PLX,2025-07-17,37.25,37.35,37.05,37.1,1791300,2187.415000000001,29
PLX,2025-07-18,37.15,37.6,37.15,37.3,2295400,19194.539999999994,29
PLX,2025-07-21,37.55,37.6,37.1,37.1,1174400,-42073.83499999999,29
PLX,2025-07-22,37.1,37.15,36.9,37.15,1523400,12632.489999999998,29
PLX,2025-07-23,37.25,37.5,37.0,37.25,2046600,19829.734999999993,29
PLX,2025-07-24,37.35,38.2,37.3,38.1,4400700,90158.55,29
PLX,2025-07-25,38.2,38.6,38.0,38.1,2922100,-54698.91499999999,29
PLX,2025-07-28,38.15,38.2,37.7,37.85,3965000,38682.05,29
PLX,2025-07-29,37.9,38.5,36.5,36.5,7470400,130761.84,29
PLX,2025-07-30,37.0,37.0,36.2,36.3,3099700,-168047.715,29
PLX,2025-07-31,36.6,37.1,36.15,36.25,2104500,-36450.08500000001,29
PLX,2025-08-01,36.25,36.3,35.65,35.8,3046700,32942.67,29
PLX,2025-08-04,36.3,36.85,36.0,36.6,2611700,-14258.300000000003,29
PLX,2025-08-05,36.9,37.1,36.2,36.6,3923500,48726.895000000004,29
PLX,2025-08-06,36.8,37.6,36.7,37.45,2980400,-33180.03999999999,29
PLX,2025-08-07,37.5,37.55,37.0,37.1,2324500,-24442.38500000001,29
PLX,2025-08-08,37.1,38.5,37.1,38.2,6375200,154697.72000000003,29
PLX,2025-08-11,38.25,38.5,37.65,37.95,2344600,-152255.46000000002,29
PLX,2025-08-12,38.0,38.85,37.65,38.5,4940600,99952.65999999999,29
PLX,2025-08-13,38.65,38.95,37.5,38.0,3546500,-54017.09,29
PLX,2025-08-14,38.4,38.4,37.55,37.9,2328900,-46758.7,29
PLX,2025-08-15,38.0,39.75,37.7,38.5,7512200,203457.81,29
PLX,2025-08-18,39.2,39.35,38.45,38.8,3223300,-166287.71499999997,29
PLX,2025-08-19,38.8,39.3,38.35,38.35,4029200,31285.810000000012,29
PLX,2025-08-20,38.3,38.35,36.65,37.0,4907300,26775.369999999995,29
PLX,2025-08-21,37.0,37.4,36.7,36.9,2486700,-91492.85,29
PLX,2025-08-22,36.7,36.85,35.85,35.95,3927900,50731.70999999999,29
PLX,2025-08-25,36.1,36.5,35.75,35.85,2063900,-68284.98999999999,29
PLX,2025-08-26,36.0,36.4,35.9,36.35,1245400,-29320.785000000003,29
PLX,2025-08-27,36.35,36.85,36.15,36.4,1392400,5869.119999999995,29
PLX,2025-08-28,36.45,36.8,36.1,36.15,1883600,17662.36,29
PLX,2025-08-29,36.5,36.5,36.05,36.1,1694600,-7112.129999999997,29
PLX,2025-09-03,36.4,36.95,36.3,36.55,1410600,-9762.985,29
PLX,2025-09-04,36.6,37.0,36.5,36.65,1443500,1390.2200000000012,29
PLX,2025-09-05,36.8,37.2,36.6,36.6,2740600,47999.225,29
PLX,2025-09-08,36.5,36.6,35.5,35.5,3117400,11295.330000000002,29
PLX,2025-09-09,35.55,35.7,35.15,35.45,1657600,-53551.475,29
PLX,2025-09-10,35.6,35.85,35.25,35.4,951800,-24941.630000000005,29
PLX,2025-09-11,35.6,35.7,34.85,35.35,2030600,37602.060000000005,29
PLX,2025-09-12,35.4,36.0,35.25,35.6,1759700,-8704.935000000005,29
PLX,2025-09-15,36.0,36.05,35.6,35.75,1254400,-17711.375,29
PLX,2025-09-16,36.0,36.3,35.8,35.95,2344000,39552.82,29
PLX,2025-09-17,36.15,36.65,36.0,36.1,1910400,-14984.194999999992,29
PLX,2025-09-18,36.1,36.15,35.55,35.6,1609700,-11963.050000000003,29
PLX,2025-09-19,35.55,35.75,35.3,35.35,2152000,18679.709999999992,29
PLX,2025-09-22,35.4,35.55,34.85,34.85,1866700,-10766.269999999997,29
PLX,2025-09-23,35.0,35.2,34.75,34.75,1169300,-24611.954999999994,29
PLX,2025-09-24,34.8,35.05,34.6,35.0,1194300,708.0299999999988,29
