symbol,time,open,high,low,close,volume,value,source_index
MSN,2025-02-13,68.8,69.0,68.3,68.9,1824000,-18391.0,20
MSN,2025-02-14,69.2,69.4,67.8,68.1,2983400,79762.0,20
MSN,2025-02-17,68.1,68.4,66.2,66.4,5693000,177272.0,20
MSN,2025-02-18,66.4,67.2,66.0,66.4,2602400,-208953.0,20
MSN,2025-02-19,66.6,67.7,66.6,67.7,3261800,45933.0,20
MSN,2025-02-20,68.0,68.0,67.5,68.0,2935400,-20342.0,20
MSN,2025-02-21,68.0,68.0,67.2,67.6,2315500,-42453.0,20
MSN,2025-02-24,67.2,67.7,66.8,67.6,3245600,61714.0,20
MSN,2025-02-25,67.8,68.9,67.8,68.4,5119200,131963.0,20
MSN,2025-02-26,68.4,68.6,68.0,68.3,2082800,-208095.0,20
MSN,2025-02-27,68.5,69.3,68.2,68.4,4565500,171154.0,20
MSN,2025-02-28,68.4,68.5,67.5,67.7,3925400,-46945.0,20
MSN,2025-03-03,67.8,68.4,67.7,68.0,2758100,-78859.0,20
MSN,2025-03-04,68.0,69.1,67.4,69.1,5946400,217750.0,20
MSN,2025-03-05,69.3,70.2,68.2,68.2,6222600,26072.0,20
MSN,2025-03-06,68.4,69.2,68.2,69.2,4342500,-133149.0,20
MSN,2025-03-07,69.2,70.0,68.4,69.0,4410100,6020.0,20
MSN,2025-03-10,69.0,69.9,68.7,68.9,5117800,49470.0,20
MSN,2025-03-11,68.2,68.9,68.1,68.9,4533500,-43058.0,20
MSN,2025-03-12,68.9,69.7,68.7,68.7,4987800,34627.0,20
MSN,2025-03-13,68.7,71.2,68.7,70.4,11573600,469301.0,20
MSN,2025-03-14,70.5,71.9,70.4,71.1,7301100,-293726.0,20
MSN,2025-03-17,71.4,71.4,70.3,70.5,4528900,-200793.0,20
MSN,2025-03-18,70.7,71.3,69.6,69.6,6175200,114133.0,20
MSN,2025-03-19,69.5,69.6,68.5,68.5,6651600,24574.0,20
MSN,2025-03-20,68.5,69.1,68.2,68.4,3437000,-222907.0,20
MSN,2025-03-21,68.6,68.6,67.5,67.9,3804100,22940.0,20
MSN,2025-03-24,67.8,68.8,67.8,68.5,2426900,-92955.0,20
MSN,2025-03-25,68.5,69.0,68.1,68.5,2767600,23837.0,20
MSN,2025-03-26,68.6,69.6,68.3,68.3,3801800,72371.0,20
MSN,2025-03-27,68.6,70.7,68.5,69.4,7235300,243685.0,20
MSN,2025-03-28,69.4,69.6,68.3,68.5,3797400,-243976.0,20
MSN,2025-03-31,68.5,69.7,66.8,66.8,6976700,212177.0,20
MSN,2025-04-01,67.8,67.8,65.6,66.2,6498900,-43050.0,20
MSN,2025-04-02,66.7,67.0,66.0,66.0,3637800,-189404.0,20
MSN,2025-04-03,63.0,63.9,61.4,61.4,10609500,414885.0,20
MSN,2025-04-04,57.2,58.7,57.2,58.0,14296500,166119.0,20
