symbol,time,open,high,low,close,volume,value,source_index
VPB,2025-03-04,18.59,18.69,18.45,18.59,19240182,186030.0,23
VPB,2025-03-05,18.59,18.84,18.5,18.5,16033232,-59399.0,23
VPB,2025-03-06,18.55,18.84,18.55,18.64,20894312,94381.0,23
VPB,2025-03-07,18.69,18.93,18.64,18.74,20720845,-1356.0,23
VPB,2025-03-10,18.89,19.13,18.79,18.89,34128394,265849.0,23
VPB,2025-03-11,18.74,19.23,18.69,19.18,37549421,66710.0,23
VPB,2025-03-12,19.28,19.28,18.98,19.08,27178222,-198599.0,23
VPB,2025-03-13,19.13,19.13,18.69,18.74,16162010,-220567.0,23
VPB,2025-03-14,18.79,19.08,18.69,19.08,17677069,30110.0,23
VPB,2025-03-17,19.23,19.86,19.08,19.66,71559132,1093344.0,23
VPB,2025-03-18,19.71,19.76,19.28,19.28,25983908,-918034.0,23
VPB,2025-03-19,19.23,19.23,18.89,18.93,29446445,56263.0,23
VPB,2025-03-20,19.08,19.18,18.89,19.08,18744394,-209412.0,23
VPB,2025-03-21,19.08,19.13,18.89,18.98,9372635,-183282.0,23
VPB,2025-03-24,18.98,19.13,18.74,19.08,16809872,144447.0,23
VPB,2025-03-25,19.13,19.18,18.93,18.98,11789548,-96794.0,23
VPB,2025-03-26,18.98,19.13,18.79,18.84,9458002,-46175.0,23
VPB,2025-03-27,18.74,18.93,18.74,18.74,6693042,-54806.0,23
VPB,2025-03-28,18.74,18.89,18.69,18.74,11137370,85224.0,23
VPB,2025-03-31,18.64,18.74,18.5,18.5,14768166,67274.0,23
VPB,2025-04-01,18.64,18.69,18.5,18.64,8730956,-115144.0,23
VPB,2025-04-02,18.64,18.84,18.59,18.64,11404390,52384.0,23
VPB,2025-04-03,17.72,18.06,17.38,17.38,40627745,515224.0,23
VPB,2025-04-04,16.35,16.99,16.21,16.99,46818260,57862.0,23
VPB,2025-04-08,16.55,16.74,15.82,15.82,24712494,-388544.0,23
VPB,2025-04-09,14.8,16.06,14.75,15.53,56116778,476256.0,23
VPB,2025-04-10,16.6,16.6,16.6,16.6,1667054,-851373.0,23
VPB,2025-04-11,16.55,17.18,16.35,16.99,60050331,1005660.0,23
VPB,2025-04-14,17.04,17.23,16.79,16.84,28910239,-529328.0,23
VPB,2025-04-15,16.74,16.79,16.4,16.45,19621779,-170972.0,23
